Date ,Close 
4-Aug-20,23.815
5-Aug-20,23.5675
6-Aug-20,23.15
7-Aug-20,22.5775
10-Aug-20,22.51
11-Aug-20,21.36
12-Aug-20,20.845
13-Aug-20,20.5675
14-Aug-20,21.6725
17-Aug-20,21.3075
18-Aug-20,20.43
19-Aug-20,19.9575
20-Aug-20,20.6175
21-Aug-20,19.9375
24-Aug-20,19.23
25-Aug-20,19.315
26-Aug-20,19.3025
27-Aug-20,18.895
28-Aug-20,18.3475
31-Aug-20,22.835
1-Sep-20,21.8
2-Sep-20,21.105
3-Sep-20,20.5025
4-Sep-20,22.1525
7-Sep-20,22.0075
8-Sep-20,22.7225
9-Sep-20,22.23
10-Sep-20,21.2625
11-Sep-20,20.7125
14-Sep-20,21.19
15-Sep-20,20.5975
16-Sep-20,19.66
17-Sep-20,20.1
18-Sep-20,20.045
21-Sep-20,22.1875
22-Sep-20,21.41
23-Sep-20,20.99
24-Sep-20,23.51
25-Sep-20,20.675
28-Sep-20,19.5725
29-Sep-20,19.775
30-Sep-20,19.53
1-Oct-20,18.35
5-Oct-20,19.705
6-Oct-20,19.635
7-Oct-20,20.06
8-Oct-20,20.38
9-Oct-20,20.38
12-Oct-20,21.1275
13-Oct-20,20.715
14-Oct-20,20.21
15-Oct-20,22.0575
16-Oct-20,21.645
19-Oct-20,21.8175
20-Oct-20,22.69
21-Oct-20,22.915
22-Oct-20,22.635
23-Oct-20,21.8275
26-Oct-20,22.8325
27-Oct-20,22.195
28-Oct-20,23.28
29-Oct-20,24.0225
30-Oct-20,24.7525
2-Nov-20,25.21
3-Nov-20,24.24
4-Nov-20,23.2
5-Nov-20,20.965
6-Nov-20,20.4975
9-Nov-20,20.1125
10-Nov-20,21.5775
11-Nov-20,22.0325
12-Nov-20,20.62
13-Nov-20,19.7025
14-Nov-20,19.13
17-Nov-20,19.8025
18-Nov-20,19.12
19-Nov-20,19.57
20-Nov-20,19.6175
23-Nov-20,20.7975
24-Nov-20,21.0575
25-Nov-20,23.1275
26-Nov-20,20.0225
27-Nov-20,19.8175
1-Dec-20,20.1825
2-Dec-20,19.9075
3-Dec-20,19
4-Dec-20,18.0275
7-Dec-20,18.025
8-Dec-20,18.6175
9-Dec-20,18.92
10-Dec-20,18.7125
11-Dec-20,18.79
14-Dec-20,19.4025
15-Dec-20,19.345
16-Dec-20,19.2
17-Dec-20,19.1575
18-Dec-20,18.6225
21-Dec-20,23.19
22-Dec-20,21.985
23-Dec-20,20.495
24-Dec-20,19.9675
28-Dec-20,20.4275
29-Dec-20,20.79
30-Dec-20,21.11
31-Dec-20,21.095
1-Jan-21,19.56
4-Jan-21,20.03
5-Jan-21,20.46
6-Jan-21,20.995
7-Jan-21,20.615
8-Jan-21,20.64
11-Jan-21,22.3825
12-Jan-21,22.8475
13-Jan-21,23.2925
14-Jan-21,23.0275
15-Jan-21,24.01
18-Jan-21,24.395
19-Jan-21,22.8975
20-Jan-21,21.55
21-Jan-21,22.18
22-Jan-21,22.4225
25-Jan-21,23.245
